"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","Haspelmath","type"
"fl8955","fl8955-7",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8956","fl8956-1",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8956","fl8956-2",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8956","fl8956-3",1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8957","fl8957-1",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8957","fl8957-2",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8957","fl8957-3",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8957","fl8957-4",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8957","fl8957-5",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8957","fl8957-6",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8958","fl8958-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8958","fl8958-2",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8958","fl8958-3",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8958","fl8958-4",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8959","fl8959-1",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8959","fl8959-2",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8959","fl8959-3",0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl8959","fl8959-4",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8959","fl8959-5",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8960","fl8960-1",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8960","fl8960-2",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8961","fl8961-1",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8961","fl8961-2",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8961","fl8961-3",0,0,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8961","fl8961-4",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8961","fl8961-5",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8961","fl8961-6",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8962","fl8962-1",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8962","fl8962-2",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8962","fl8962-3",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8962","fl8962-4",0,0,0,0,1,1,"Haspel-ok","Not Haspel-ok"
"fl8962","fl8962-5",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8962","fl8962-6",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8963","fl8963-1",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8963","fl8963-2",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8963","fl8963-3",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8964","fl8964-1",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8964","fl8964-2",1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8964","fl8964-3",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8965","fl8965-1",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8965","fl8965-2",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8966","fl8966-1",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8966","fl8966-2",0,0,0,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl8967","fl8967-1",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8967","fl8967-2",1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8967","fl8967-3",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8968","fl8968-1",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8968","fl8968-2",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8968","fl8968-3",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8969","fl8969-1",1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8970","fl8970-1",1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8970","fl8970-2",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8970","fl8970-3",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8970","fl8970-4",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8970","fl8970-5",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8971","fl8971-1",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8971","fl8971-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8971","fl8971-3",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8971","fl8971-4",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8971","fl8971-5",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8972","fl8972-1",0,0,0,0,0,1,"Haspel-ok","Not Haspel-ok"
"fl8973","fl8973-1",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8973","fl8973-2",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8973","fl8973-3",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8973","fl8973-4",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8973","fl8973-5",1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8973","fl8973-6",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8974","fl8974-1",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8974","fl8974-2",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8974","fl8974-3",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8974","fl8974-4",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8975","fl8975-1",0,0,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl8976","fl8976-1",1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8976","fl8976-2",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl8976","fl8976-3",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8976","fl8976-4",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8976","fl8976-5",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8976","fl8976-6",0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8977","fl8977-1",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8977","fl8977-2",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8977","fl8977-3",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8978","fl8978-1",0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8978","fl8978-2",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8978","fl8978-3",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8978","fl8978-4",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8979","fl8979-1",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8979","fl8979-2",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8979","fl8979-3",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8979","fl8979-4",0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8979","fl8979-5",1,0,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl8979","fl8979-6",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8980","fl8980-1",0,0,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8980","fl8980-2",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8980","fl8980-3",0,1,0,0,1,1,"Haspel-ok","Not Haspel-ok"
"fl8981","fl8981-1",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8981","fl8981-2",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8981","fl8981-3",0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8981","fl8981-4",0,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl8981","fl8981-5",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8981","fl8981-6",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8982","fl8982-1",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8983","fl8983-1",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8983","fl8983-2",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8983","fl8983-3",1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8983","fl8983-4",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8983","fl8983-5",0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8983","fl8983-6",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8984","fl8984-1",0,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl8985","fl8985-1",1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8985","fl8985-2",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8985","fl8985-3",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8985","fl8985-4",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8985","fl8985-5",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8985","fl8985-6",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8985","fl8985-7",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8986","fl8986-1",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8986","fl8986-2",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8986","fl8986-3",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8986","fl8986-4",0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8986","fl8986-5",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8987","fl8987-1",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8987","fl8987-2",0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8987","fl8987-3",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8987","fl8987-4",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8987","fl8987-5",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8987","fl8987-6",0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8988","fl8988-1",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8988","fl8988-2",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8988","fl8988-3",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8988","fl8988-4",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8989","fl8989-1",1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8989","fl8989-2",1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl8989","fl8989-3",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8989","fl8989-4",0,0,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl8989","fl8989-5",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8989","fl8989-6",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8990","fl8990-1",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl8990","fl8990-2",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8990","fl8990-3",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8990","fl8990-4",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8991","fl8991-1",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8991","fl8991-2",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8991","fl8991-3",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8991","fl8991-4",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8991","fl8991-5",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8992","fl8992-1",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8992","fl8992-2",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8992","fl8992-3",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-1",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-2",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-3",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-4",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-5",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-6",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8993","fl8993-7",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8994","fl8994-1",0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"fl8994","fl8994-2",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8995","fl8995-1",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-2",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-3",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-4",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-5",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-6",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8996","fl8996-7",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl8997","fl8997-1",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8998","fl8998-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8998","fl8998-2",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8998","fl8998-3",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl8998","fl8998-4",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl8998","fl8998-5",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl8999","fl8999-1",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-1",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-2",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-3",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-4",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-5",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-6",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9000","fl9000-7",0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl9001","fl9001-1",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9002","fl9002-1",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9002","fl9002-2",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9002","fl9002-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9002","fl9002-4",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9002","fl9002-5",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9003","fl9003-1",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9003","fl9003-2",0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9003","fl9003-3",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9003","fl9003-4",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-2",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-3",0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-4",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-5",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-6",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9004","fl9004-7",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9005","fl9005-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9006","fl9006-1",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9006","fl9006-2",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9006","fl9006-3",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9006","fl9006-4",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9006","fl9006-5",1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl9007","fl9007-1",0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9008","fl9008-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9008","fl9008-2",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9008","fl9008-3",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9009","fl9009-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9009","fl9009-2",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9009","fl9009-3",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9009","fl9009-4",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9009","fl9009-5",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-2",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-3",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-4",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-5",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-6",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9010","fl9010-7",1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9011","fl9011-1",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl9011","fl9011-2",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9011","fl9011-3",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9011","fl9011-4",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9011","fl9011-5",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9011","fl9011-6",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-1",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-3",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-4",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-5",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-6",1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9012","fl9012-7",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9013","fl9013-1",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9013","fl9013-2",0,0,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl9014","fl9014-1",0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9014","fl9014-2",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl9014","fl9014-3",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9014","fl9014-4",0,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl9014","fl9014-5",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9015","fl9015-1",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9015","fl9015-2",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9015","fl9015-3",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9016","fl9016-1",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9016","fl9016-2",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9016","fl9016-3",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9017","fl9017-1",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9017","fl9017-2",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9017","fl9017-3",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9017","fl9017-4",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-1",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-2",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-3",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-4",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-5",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-6",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9018","fl9018-7",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9019","fl9019-1",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9019","fl9019-2",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9019","fl9019-3",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9019","fl9019-4",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9019","fl9019-5",0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9019","fl9019-6",1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9020","fl9020-1",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9020","fl9020-2",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9020","fl9020-3",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9021","fl9021-1",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9021","fl9021-2",0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9021","fl9021-3",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9021","fl9021-4",0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9021","fl9021-5",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl9021","fl9021-6",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9021","fl9021-7",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9022","fl9022-1",0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl9022","fl9022-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9022","fl9022-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9022","fl9022-4",0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl9022","fl9022-5",0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9023","fl9023-1",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9023","fl9023-2",0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl9023","fl9023-3",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9023","fl9023-4",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl9024","fl9024-1",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9024","fl9024-2",0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9024","fl9024-3",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-1",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-2",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-3",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-4",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-5",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-6",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9025","fl9025-7",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9026","fl9026-1",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9026","fl9026-2",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9027","fl9027-1",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9028","fl9028-1",0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl9028","fl9028-2",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9028","fl9028-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9028","fl9028-4",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9028","fl9028-5",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl9029","fl9029-1",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9029","fl9029-2",1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl9029","fl9029-3",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9029","fl9029-4",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl9029","fl9029-5",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9029","fl9029-6",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl9030","fl9030-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9030","fl9030-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9030","fl9030-3",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl9030","fl9030-4",1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl9031","fl9031-1",0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
